"candidate_id","title","location","hire_flag"
3622,"Senior Engine Programmer at Studio Wildcard","United States",0
3623,"Engineering Manager at Tryolabs","Pocitos, Montevideo, Uruguay",0
3624,"Technical Lead at Litermi","Carrasco, Montevideo, Uruguay",0
3625,"Ingeniero de software superior en WILLSERGTECHNOLOGIES INC.","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
28720,"ICOMM Marketing Automation - Country Manager Chile","Santiago, Santiago Metropolitan, Chile",0
3627,"Software Architect at Belcorp as Pyxis Consultant","Cordón, Montevideo, Uruguay",0
37098,"Senior Android Developer at MediaLab.AI","Guadalajara, Jalisco, Mexico",0
3630,"Senior Software Engineer at ISA Uruguay","Uruguay",0
34623,"Operations Engineer at Oracle","Santiago, Santiago Metropolitan, Chile",0
20337,"Founding Engineer at Glimpse (YC S20)","Guadalajara, Jalisco, Mexico",0
3635,"Owner at JPRadios","Centro, Montevideo, Uruguay",0
3636,"Technical Lead at Travelgenio.com","Cordón, Montevideo, Uruguay",0
24064,"Senior IT Technical Recruiter / Talent Sourcer","Cuautitlán Izcalli, México, Mexico",0
3638,"Software Architect at Infocorp","Uruguay",0
3639,"Technical Lead Backup & Recovery and Virtualization at AT Innovando Juntos","Centro, Montevideo, Uruguay",0
3640,"Sr. Software Backend Engineer at VividCortex","Uruguay",0
3641,"Software Engineer at DataXu","Uruguay",0
3642,"Senior GeneXus Developer at Big Cheese - Software factory","Uruguay",0
47726,"QA Automation Ssr. Analyst en Mercado Libre","Cordoba, Cordoba, Argentina",0
3643,"Software Architect at Pyxis","Pocitos, Montevideo, Uruguay",0
3644,"Lead developer at Abstracta QA","Salto, Salto, Uruguay",0
3645,"Senior Consultant / Developer at Meritus Business Solutions","Pocitos, Montevideo, Uruguay",0
3646,"Programador","Pocitos, Montevideo, Uruguay",0
23589,"Software Architect / Node.js Specialist na Extreme Digital Solutions - EDS","Nilópolis, Rio de Janeiro, Brazil",0
3648,"Full-stack Developer at European Bioinformatics Institute | EMBL-EBI","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
5803,"Apps QA Engineer at Zype","Argentina",0
3651,"Director and Co-Founder at Estuario Soluciones","Pocitos, Montevideo, Uruguay",0
17016,"Front End Developer | Javascript | Typescript | React","Curitiba, Paraná, Brazil",0
3653,"Full Stack Developer","Carrasco, Montevideo, Uruguay",0
3654,"Developer en Altimetrik Uruguay","Uruguay",0
3655,"Senior Android Developer at Tarmac.io","Pocitos, Montevideo, Uruguay",0
3656,"Senior Quality Engineer & Software Developer at Infragistics","Villa Española, Montevideo, Uruguay",0
3657,"IT Operations at SAETA","Cordón, Montevideo, Uruguay",0
48353,"Project/Account Manager - Engineering Manager","Cordoba, Cordoba, Argentina",1
52230,"Tech Lead Data Engineer | Functions | at Ambev Tech","Jundiaí, São Paulo, Brazil",1
5403,"Agente Social Media en Aprende Institute","Omaga 1, Santander, Colombia",0
20334,"Business Development Expert","Mexico City, Mexico",0
11321,"Software Engineer Developer at Mobile Butterfly","Cali, Valle del Cauca, Colombia",0
7008,"Technical Lead at CESAR || PhD Student","Manaus, Amazonas, Brazil",0
7060,"Senior Engineering Manager Ipsy | Facebook | Qualcomm | Aricent","Mountain View, California, United States",0
6891,"Python Software Designer at Globant","Colombia",0
12813,"Software Engineer","Barcelona, Catalonia, Spain",0
3658,"Product Specialist at Techdinamics Integrations Inc.","Aguada, Montevideo, Uruguay",0
3659,"Computer Engineer","Pocitos, Montevideo, Uruguay",0
3660,"Software Engineer at Banco Central del Uruguay","Centro, Montevideo, Uruguay",0
52231,"Data Engineer / Montevideo","Peru",0
3662,"Consultant at Innovatrics","Uruguay",0
3663,"Senior Software Engineer at Oktana Corporation","Uruguay",0
3664,"Co founder && Senior Developer at Tuna","Prado Nueva Savona, Montevideo, Uruguay",0
3665,"Android Engineer","Aguada, Montevideo, Uruguay",0
34625,"Desarrollador full-stack en TGV","Buenos Aires, Buenos Aires Province, Argentina",0
3667,"Senior Software Engineer at Bixlabs","Uruguay",0
34627,"Desarrollador PHP - .Net en AFIP","Buenos Aires, Buenos Aires Province, Argentina",0
34629,"Analista Programador","Buenos Aires, Buenos Aires Province, Argentina",0
34628,"Tecnico en refrigeración y aires acondionado. en C.E.R","Ezeiza, Buenos Aires Province, Argentina",0
30447,"Tech Lead time CSI at Grow Mobility","São Paulo, São Paulo, Brazil",0
3670,"Software Developement Engineer Amazon","Ghaziabad, Uttar Pradesh, India",0
3671,"Arquitecto de Software/Arquitecto Hybris","Cordón, Montevideo, Uruguay",0
3672,"Quality Engineering tech lead at Abstracta","Ciudad Vieja, Montevideo, Uruguay",0
3673,"Software Analyst at Infocorp","Uruguay",0
53954,"Software Architect at Scotiabank","Santiago, Santiago Metropolitan, Chile",0
3675,"Senior Software Engineer at Globality, Inc.","Mountain View, California, United States",0
7313,"Head of Engineering","São Paulo, São Paulo, Brazil",0
34901,"Project Manager Sr","Colombia",0
1885,"Director of Engineering at TruSTAR Technology. We're hiring!","San Francisco, California, United States",0
3676,"Senior Software Engineer at Khan Academy","Palo Alto, California, United States",0
3677,"Software Engineer","United States",0
3678,"Software Engineer at Google","San Francisco, California, United States",0
3679,"Software Engineer at Sonder Inc.","San Francisco, California, United States",0
3680,"Software Engineer at rideOS","San Francisco, California, United States",0
3681,"Software Engineer at Plaid","San Francisco, California, United States",0
3682,"Software Engineer at StackRox","United States",0
3683,"Software Engineer at Inscopix, Inc.","San Francisco, California, United States",0
3684,"Lead Software Engineer at Exabel AS","Santa Clara, California, United States",0
3685,"Software Engineer at Imgur","San Francisco, California, United States",0
3686,"Software Engineer at Forward","San Bruno, California, United States",0
3687,"Software Engineer at Inspire11","Chicago, Illinois, United States",0
3688,"Software Engineer at Affinity, Inc.","San Francisco, California, United States",0
3689,"IT Service Desk Engineer at Coinbase","Portland, Oregon, United States",0
24534,"Product Manager | Data Analytics en tembici.","Buenos Aires, Provincia de Buenos Aires, Argentina",0
45522,"UX/UI Designer Sr.","Buenos Aires, Buenos Aires Province, Argentina",0
34630,"Software Engineer @ MACH","Santiago, Santiago Metropolitan, Chile",0
3694,"Senior Software Engineer at sophilabs","Pocitos, Montevideo, Uruguay",0
34632,"Digital Marketing Analyst","Cordoba, Cordoba, Argentina",0
30448,"Making the world healthier @ Alice","São Paulo, São Paulo, Brazil",0
27770,"Data Analyst","Curitiba, Paraná, Brazil",0
6894,"Game developer at Ironhide Game Studio","Montevideo, Montevideo, Uruguay",0
3692,"Full-Stack developer, DevOps and some game development as a hobby.","Uruguay",0
6998,"Senior QA Analyst at Sumo Digital Ltd","Hyderabad, Telangana, India",0
6440,"Frontend Developer at Telecom Argentina","Argentina",0
3695,"Software Developer","Buenos Aires, City of Buenos Aires, Argentina",0
12256,"Game Developer","Ciudad Obregón, Sonora, Mexico",0
30449,"Tech Lead at Reliant","João Pessoa, Paraiba, Brazil",0
6223,"QA Manager","Buenos Aires, Buenos Aires Province, Argentina",1
26354,"Full Stack Developer","Contagem, Minas Gerais, Brazil",0
34631,"Analista Programador","Buenos Aires, Buenos Aires Province, Argentina",1
23024,"Data Analyst | Br Samor","Serra, Espírito Santo, Brazil",0
10897,"Data Analytst en Naranja","Cordoba, Cordoba, Argentina",0
34996,"Data Scientist en Santander Tecnología","Resistencia, Chaco, Argentina",0
28224,"Developer and 3D Environment Artist","São Paulo, São Paulo, Brazil",0
23508,"Back-end Developer | e-Core","Chapecó, Santa Catarina, Brazil",0
20065,"Head of Marketing (Latam and Spain)","Argentina",0
34633,"Licenciada en Economía Empresarial","Buenos Aires, Buenos Aires Province, Argentina",1
2189,"Senior Software Engineer","Flores, City of Buenos Aires, Argentina",0
40911,"Accounts Receivable Specialist at BMA Group Global","Guaynabo, Puerto Rico",1
2244,"Technical Lead at ITX Corp.","Rosario, Santa Fe, Argentina",0
3575,"PROGRAMADOR SENIOR at Urudata Software","Ciudad Vieja, Montevideo, Uruguay",1
3697,"Full stack developer senior","Buenos Aires, Buenos Aires Province, Argentina",0
3705,"Ingeniero en Sistemas Informáticos - Desarrollador Senior Full Stack en Janus Automation","San Nicolás, Buenos Aires, Argentina",0
2138,"Senior Software Engineer at SOS-Contador","Buenos Aires, Buenos Aires Province, Argentina",0
30691,"CRM Specialist | Growth Hacker | Email Marketing | Marketing Automation","Bogota,D.C., Capital District, Colombia",0
12315,"Data Engineer at 3Pillar Global","Costa Rica",0
16341,"UX Lead at Valtech","Buenos Aires, Buenos Aires Province, Argentina",0
3707,"It Analyst Leader","Buenos Aires, City of Buenos Aires, Argentina",0
3406,"Software Engineer","Montevideo, Montevideo, Uruguay",0
3700,"Software Engineer at Giving Assistant","Buenos Aires, City of Buenos Aires, Argentina",0
5635,"Mobile | Flutter Developer na Avenue","Goiânia, Goiás, Brazil",0
18730,"Designer","Buenos Aires, Buenos Aires Province, Argentina",1
26356,"""Making the world healthier @ Alice""","São Paulo, São Paulo, Brazil",1
46383,"Ruby on Rails (Backend), React e React Native Developer","Joinville, Santa Catarina, Brazil",0
9059,"Senior Software Engineer @ Lift Ventures","Rio de Janeiro, Rio de Janeiro, Brazil",0
2633,"Senior Software Developer at ProCoop SRL","Argentina",0
37099,"Android Develop en MC1 - Win The Market","Mexico",0
6225,"Engineering Lead at Rootstrap","Montevideo, Montevideo, Uruguay",0
25897,"Engineering Manager at Talentify.io","Curitiba, Paraná, Brazil",0
18006,"Tech Lead na Distrito","São Paulo, São Paulo, Brazil",0
9605,"Mobile Engineer","Porto Alegre, Rio Grande do Sul, Brazil",0
9919,"Software Engineer en Tasktop","Vancouver, British Columbia, Canada",0
30830,"3D Environment Artist at Magic Media","Campo Mourão, Paraná, Brazil",0
9578,"Devops/Platform at Rokt","Sydney, New South Wales, Australia",0
9996,"Senior Software Engineer at Carta","Rio de Janeiro, Rio de Janeiro, Brazil",0
26494,"Manager of Solutions Architect at Sandvine","Lima, Lima, Peru",0
12474,"Senior Front End Engineer at Sendlane","Escondido, California, United States",0
17871,"Senior Software Engineer at Magic Leap","Sunnyvale, California, United States",0
12787,"Ruby Engineer at Tarmac.IO","Montevideo, Montevideo, Uruguay",0
34635,"Senior Software Engineer","Chile",0
12716,"Infrastructure Engineer MTS 1 at PayPal","Zona 11, Guatemala, Guatemala",0
2224,"Senior Software Engineer","Buenos Aires, Buenos Aires Province, Argentina",1
3704,"Ssr Full Stack developer - Tech Leader Lar at Portinos","Constitución, City of Buenos Aires, Argentina",0
34997,"DevOps Tech Lead on Secretaría de Modernización de la Nación Argentina","Buenos Aires, Buenos Aires Province, Argentina",0
25898,"Staff Software Engineer na OLX Brasil","Teresópolis, Rio de Janeiro, Brazil",1
34636,"Senior Software Engineer","Rosario, Santa Fe, Argentina",0
2505,"Senior Software Engineer at Santander Tecnología","San Francisco Solano, Buenos Aires, Argentina",0
3710,"Senior Software Engineer at Soft54","Argentina",0
22166,"Software Engineer at Smartiks","Recife, Pernambuco, Brazil",0
28838,"Software Engineer at Fondeadora","Mexico City Metropolitan Area",0
2694,"Systems Engineer - Senior Software Developer at ITX Corp.","Rosario, Santa Fe, Argentina",0
17754,"Information Technology Solutions Architect | Software Architect at Silicon Access","Buenos Aires, Buenos Aires Province, Argentina",0
8171,"Software Engineer at EQT Group","Stockholm, Stockholm County, Sweden",0
37100,"UX / UI Designer at Vasster Software Solutions","Garza García, Nuevo León, Mexico",0
3715,"Senior Developer at Primero Systems","Buenos Aires, City of Buenos Aires, Argentina",0
16516,"Senior Software Engineer at Microsoft","Hyderabad, Telangana, India",0
3717,"Senior Software Developer en Groobyte","General San Martín, City of Buenos Aires, Argentina",0
37101,"Android Developer en Underdog Global Sports, Inc.","Jiutepec, Morelos, Mexico",0
12892,"Full Stack Developer at Poincenot Technology Studio","Argentina",0
25899,"Software Engineer at OLX Brasil","Joinville, Santa Catarina, Brazil",0
28839,"Principal Applications Engineer at Oracle","Tijuana, Baja California, Mexico",0
30451,"Ingeniero de software en Huli","Colón, Zulia, Venezuela",0
9376,"Fullstack Developer Programming Teacher","Buenos Aires, Buenos Aires Province, Argentina",0
3711,"Senior Software Engineer","Buenos Aires, Buenos Aires Province, Argentina",0
52232,"Data Engineer | Lojas Riachuelo","São Paulo, São Paulo, Brazil",0
13449,"Tech Sr Analyst","Buenos Aires, Buenos Aires Province, Argentina",0
3726,"Front End Technical Lead at Agrofy","Cordoba, Cordoba, Argentina",0
3719,"Senior Frontend Developer at PayPal","Buenos Aires, Buenos Aires Province, Argentina",1
18185,"PhD Math - Data Scientist - Professor","Buenos Aires, Buenos Aires Province, Argentina",0
16021,"Sr Software Engineer","Villa Nueva, Guatemala, Guatemala",0
13267,"Full Stack Developer at DoseSpot","Marlborough, Massachusetts, United States",0
9579,"Lead Software Engineer – Salesforce","Palo Alto, California, United States",0
3693,"Student at Universidad ORT Uruguay","Parque Batlle Villa Dolores, Montevideo, Uruguay",1
25306,"Product Specialist | Dock - Banking as a Service","São Paulo, São Paulo, Brazil",0
27692,"Backend Developer Pl. at Partnr","Florianópolis, Santa Catarina, Brazil",0
34902,"Technical Program Manager @ Creditas 🦄 | Technology Consultant | Agile and DevOps Enthusiast | Tech Speaker 🏳️‍🌈","Recife, Pernambuco, Brazil",0
3721,"Software Engineering","Bahía Blanca Partido, Buenos Aires Province, Argentina",0
16581,"Frontend Developer at Codemera","Dominican Republic",0
37102,"Java Software Engineer at Luxoft","Zapopan, Jalisco, Mexico",0
16304,"Desarrollador de Ruby on Rails en Homie","Mérida, Yucatán, Mexico",0
5876,"Building PiperPlay!","Barcelona, Catalonia, Spain",0
55504,"Full Stack Engineer at Lawmatics","Goiânia, Goiás, Brazil",0
23213,"Sr. Developer/Lead at CRS, Development of Python/React/Angular/AWS/PHP","Costa Rica",0
30831,"3D Generalist (Environment Artist) | Unreal Engine Developer","Curitiba, Paraná, Brazil",1
11577,"Software Engineer","Mexico",0
44664,"Frontend Developer at Nominapp","Medellín, Antioquia, Colombia",0
50567,"Product Designer","São Paulo, São Paulo, Brazil",0
29945,"Tech Lead en PkGlobal","Ciudad Guzmán, Jalisco, Mexico",0
28057,"Information Systems Engineer | PMI | Functional Analyst | Business Analyst | C# Net Developer","Presidencia Roque Sáenz Peña, Chaco, Argentina",0
26496,"Staffing Support Manager at BairesDev","Buenos Aires, Buenos Aires Province, Argentina",0
3405,"Technical Lead / Developer","Cordón, Montevideo, Uruguay",0
37103,"Java Software Engineer en Globant","Mexico",0
52233,"Senior Data Engineer","São Paulo, São Paulo, Brazil",0
18328,"Ingeniero de software en R/GA","Argentina",0
25603,"Desenvolvedor Sênior na OpenCircle","Jaguariúna, São Paulo, Brazil",0
18233,"UX/UI & Web Designer","Barcelona, Catalonia, Spain",0
26342,"Product designer na Fitce","São Paulo, São Paulo, Brazil",0
37104,"Android Developer","Ecatepec de Morelos, México, Mexico",1
3734,"Senior Developer at Ministerio de Economia - Buenos Aires","La Plata, Buenos Aires, Argentina",1
11792,"Lead Software Engineer at EPAM Systems","Laval, Quebec, Canada",0
46386,"Lead Software Engineer at Petlove","São Paulo, São Paulo, Brazil",0
3839,"Full Stack Javascript Engineer en OLX Group","Cascais, Lisbon, Portugal",0
18335,"Software Engineer at Vara","Berlin, Berlin, Germany",0
9851,"Frontend Developer @ TradeHelm, Inc.","Santa Fe, Santa Fe, Argentina",0
3735,"Senior Growth Engineer at Roblox","Sunnyvale, California, United States",0
44666,"Transforming organizations into better places to work, since 2012 | PDRC @ Endava","Buenos Aires, Buenos Aires Province, Argentina",0
26498,"Head Of Recruitment at BairesDev","Mar del Plata, Provincia de Buenos Aires, Argentina",0
12260,"Full Stack Engineer at Mattermost, Inc.","Leganés, Community of Madrid, Spain",0
21070,"Senior Software Engineer at Rain Instant Pay","Ribeirão Preto, São Paulo, Brazil",0
37105,"Android Developer en Gendra","Cuajimalpa de Morelos, Mexico City, Mexico",0
3738,"Full Stack Developer on MAvha","Santa Fe, Santa Fe, Argentina",0
30886,"Senior QA Engineer at Encora","San Jose, Costa Rica",0
12816,"Senior FullStack developer at Move the Chain","Peru",0
3737,"Lead Front End Developer at ST Consultores","Uruguay",0
44667,"Talent Acquisition Analyst en Hourly","Medellín, Antioquia, Colombia",1
3740,"Functional Analyst at Superdigital","Argentina",0
12155,"MBA | Big Data & Analytics","São Paulo, São Paulo, Brazil",1
3473,"Senior Software Developer at Infragistics","Aguada, Montevideo, Uruguay",0
3465,"Co-Founder at FeriasUY | Semi Sr Adv Developer at Oktana","Pocitos, Montevideo, Uruguay",0
12477,"Software Engineer (Engenheiro de Software) na Imaginedone Ruby, ReactJs e React-Native","Belo Horizonte, Minas Gerais, Brazil",0
34903,"Mobile Application Developer at Globant","Colombia",0
19808,"Software Engineer","São Paulo, São Paulo, Brazil",0
6548,"Product & Analytics Lead / Lifelong Gamer","Kentish Town, England, United Kingdom",0
44668,"Talking with computers for more than 10 years. Loves Javascript (Vue, Nodejs, Typescript, React, React Native and more), C++, Ruby on Rails","Vitória, Espírito Santo, Brazil",0
36003,"Back End Engineer at Calyptia, Inc.","Los Ángeles, Bio-Bio, Chile",1
52234,"Architect/Big Data Engineer en WSP","Santa Catarina, Nuevo León, Mexico",1
4813,"Senior Full Stack Developer (Node.js) at Celerative","Rosario, Santa Fe, Argentina",0
17021,"Data Engineer at Loka, Inc.","Bogota, D.C., Capital District, Colombia",0
15912,"Senior JavaScript developer at Encora","Colima, Colima, Mexico",0
44669,"| Consultant | Head Hunter | Recruitment | Business | RRHH | Consultoría | Spring Professional | Adecco Group |","Bogota,D.C., Capital District, Colombia",0
52235,"Data Engineer | act digital","Rio de Janeiro, Brazil",0
9097,"Creative Graphic Designer","Buenos Aires, Buenos Aires Province, Argentina",0
3751,"Senior Software Engineer at Upsight","Buenos Aires, City of Buenos Aires, Argentina",0
7103,"Talent Acquisition Partner at R/GA","Buenos Aires, Buenos Aires Province, Argentina",0
17285,"DevOps Consultant en Digital On Us","Guadalajara, Jalisco, Mexico",0
37106,"Senior Java Software Engineer","Mexico",0
6749,"Solution Architect @Globant","Los Angeles, California, United States",0
19809,"Data Architect | Certified Azure Data Engineer | Certified Cloudera Administrator and Spark and Hadoop Developer","São Paulo, São Paulo, Brazil",0
6445,"Cloud Solution Architect - Data & AI","São Paulo, São Paulo, Brazil",0
46387,"Senior Backend Engineer at Zapier","Florianópolis, Santa Catarina, Brazil",0
7921,"LMIA Exemption | Canada-Colombia FTA | Technical Support Engineer at Sutherland","Bogota,D.C., Capital District, Colombia",0
25604,"Senior Data Engineer at CAN Capital","Naranjo, Cartago, Costa Rica",0
20066,"Gerente de Administración y Finanzas LATAM CFO en Simplia Facility Solutions","Buenos Aires, Buenos Aires Province, Argentina",0
22455,"Associate Systems Administrator at Denver District Attorney's Office","Broomfield, Colorado, Estados Unidos",0
52236,"Consultor Sênior de Business Intelligence e Big Data na Provider IT & Business Solutions","Rio de Janeiro, Rio de Janeiro, Brazil",0
37107,"Mobile apps developer","Iztacalco, Mexico City, Mexico",0
23215,"Full Stack Software Engineer at DevBase","Canelones, Canelones, Uruguay",0
37108,"Software engineer","Xochimilco, Mexico City, Mexico",0
7257,"Javascript Engineer na IZEA","Belo Horizonte, Minas Gerais, Brazil",0
9155,"Desenvolvedor full stack na Bueno Networks","São José dos Campos, São Paulo, Brazil",0
6134,"DevOps Engineer en Banco del Sol","Argentina",0
23025,"CIO na Kriawork Information Technology","Anápolis, Goias, Brasil",0
25605,"Data Engineer at Biome Makers Inc.","Valparaíso, Valparaíso, Chile",0
37109,"Desarrollador de Android en Heymarket","Ciudad Obregón, Sonora, Mexico",0
7113,"{""type"": ""developer""}","Bournemouth, England, United Kingdom",0
6128,"Technical Lead en Inditex","Buenos Aires, Buenos Aires Province, Argentina",0
11310,"Software Developer, Full Stack Web Developer","Ámsterdam, Holanda Septentrional, Países Bajos",0
50568,"Product Designer / Design Lead / Design OPS","São Paulo, São Paulo, Brazil",0
31369,"Java Software Engineer at Banco PAN","São Paulo, São Paulo, Brazil",0
37110,"Java Software Engineer en LATAM Airlines","Guadalajara, Jalisco, Mexico",0
50569,"Product Designer | UX | UI | Interaction Design | VR/AR","Bogota,D.C., Capital District, Colombia",0
46388,"Fullstack Developer at Osmosis - Knowledge Diffusion","Curitiba, Paraná, Brazil",0
36013,"Back-end Developer at Glamit","Buenos Aires, Buenos Aires Province, Argentina",0
52237,"Senior Data Engineer en Centro","Argentina",0
33578,"Desarrollador Python en GrainChain Inc","Benito Juárez, Mexico City, Mexico",0
36005,"DevOps Engineer","La Plata, Buenos Aires Province, Argentina",0
29946,"Senior IT Recruiter | Sr. Tech Recruiter | Sr. Talent Acquisition Consultant at Cognizant","Mexico City, Mexico",0
22456,"Gets things done.","Porto Alegre, Rio Grande do Sul, Brazil",0
28081,"Senior Solution Advisor at SAP","Área metropolitana de Lima",0
10583,"Software Development Engineer at Amazon Web Services (AWS)","Millers Point, New South Wales, Australia",0
7156,"Software Engineer at Magaya Corporation","Buenos Aires, Provincia de Buenos Aires, Argentina",0
9100,"Business Intelligence & Data Analyst","São Paulo, São Paulo, Brazil",0
11960,"Software Developer","Natal, Rio Grande do Norte, Brazil",0
30453,"Software Engineering Lead, Team Lead at Huli","San Jose, Costa Rica",0
6130,"Full Stack Developer. Rustacean, Gopher, Typescripter. Node, Go, React, Angular, Kubernetes. The world runs on Docker containers.","Argentina",0
6183,"Analista RRHH","Buenos Aires, Buenos Aires Province, Argentina",0
12831,"Backend Engineer Lead en ank","Argentina",1
20437,"Data Analyst at Bemobi","Rio de Janeiro, Rio de Janeiro, Brazil",0
18344,"Technical Architect en Moove-it","Uruguay",0
7002,"Full Stack Software Engineer. Shopify Expert.","Mendoza, Mendoza, Argentina",1
19811,"Mobile Software Engineer","São Paulo, São Paulo, Brazil",0
37111,"Java Software Engineer en Walmart eCommerce Mexico (Walmart.com.mx)","Gustavo A. Madero, Mexico City, Mexico",0
28114,"Customer Operations Team Leader at Asignet Technology DNA","Montevideo, Montevideo, Uruguay",0
39677,"IT Talent Acquisition 🚀 in IT Resources S.A","Buenos Aires, Buenos Aires Province, Argentina",0
27867,"Tech Lead at Object Edge Inc","Porto Alegre, Rio Grande do Sul, Brazil",0
12143,"Co-founder and Machine Learning Engineer at Iara Health","Florianópolis, Santa Catarina, Brazil",0
31023,"Test Automation Engineer en Globant","Ciudad Sabinas Hidalgo, Nuevo León, Mexico",0
31270,"Front End Developer, mechanical Engineering Student and Bilingual.","Cali, Valle del Cauca, Colombia",0
21002,"Backend Developer Python/Django en Kilimo","Formosa, Formosa, Argentina",0
24539,"Senior Machine Learning Engineer at Wildlife Studios","São Paulo, São Paulo, Brazil",0
20945,"Digital Entrepreneur","Buenos Aires, Buenos Aires Province, Argentina",0
5129,"Editorial Illustrator in BiblioKid Publishing","Argentina",0
23026,"Software Engineer @ AdQuick","Uberlandia, Minas Gerais, Brasil",0
50641,"Full-stack Developer","Belo Horizonte, Minas Gerais, Brazil",0
28117,"Account Executive en Domicilios.com","Soledad, Atlántico, Colombia",0
19812,"Data Strategy | Data Mentor | Big Data & Analytics | Business Intelligence | Data Engineering","Álvaro Obregón, Mexico City, Mexico",0
24538,"Senior Software Engineer na Wildlife Studios","São Paulo, São Paulo, Brazil",0
8201,"Senior Python Software Engineer 10+ years experience","Barcelona, Catalonia, Spain",0
8996,"Product Manager of Samsung Internet browser. Principal Engineer, Samsung Electronics.","Seoul Incheon Metropolitan Area",0
9157,"Data Engineer en Ualá","Argentina",1
29193,"Project Control Service Analyst Accenture","Buenos Aires, Provincia de Buenos Aires, Argentina",0
20462,"Software and stuff","Maipú, Mendoza, Argentina",0
50572,"🧑🏻‍💻 Python 🐍, AWS, MongoDB, SQL, NoSQL, Javascript(Angular, React), Flask, Django, Docker, Linux, PHP, Symfony, Yii...","Manizales, Caldas, Colombia",0
37112,"Android Developer en Lighthouse Technologies","Mérida, Yucatán, Mexico",0
19813,"QA Automation Test Lead at Inflection Point Systems","Monterrey, Nuevo León, Mexico",0
7264,"Developer Robot Process Automation SR. en IBM","Buenos Aires, Buenos Aires Province, Argentina",0
18386,"Desenvolvedor Web Full Stack","Rio de Janeiro, Rio de Janeiro, Brazil",0
24042,"Golang Developer en BairesDev","Bogota,D.C., Capital District, Colombia",0
47606,"QA Automation Engineer en IncluIT","Cordoba, Cordoba, Argentina",0
26343,"UX Designer","Teresina, Piauí, Brazil",0
24540,"Cloud Engineer | Sr. Network Architect","Buenos Aires, Buenos Aires Province, Argentina",0
10691,"Senior Android Developer na XP Inc.","São Paulo, São Paulo, Brazil",0
8159,"Ruby on Rails Engineer en Creative Drive","Costa Rica",0
20118,"Cloud Software Engineer at Intel Corporation","Guadalajara, Jalisco, Mexico",0
5644,"Frontend Tech Lead at Dentsu World Services Brazil","Gravataí, Rio Grande do Sul, Brazil",0
12145,"DevOps Engineer","São Paulo, São Paulo, Brazil",0
15992,"Android Developer","Gustavo A. Madero, Mexico City, Mexico",0
6556,"Data Engineer | Software Engineer","Argentina",0
5390,"Sr. Software Engineer at IPSY","Buenos Aires, Buenos Aires Province, Argentina",0
23028,"Data Analyst en Prodigious Latin America","Colombia",0
37113,"User Experience Designer Analyst at Accenture","Monterrey, Nuevo León, Mexico",0
43184,"Sr. Sourcing Specialist I at Fetcher","Venezuela",0
24541,"Full-Stack Developer at Keepcon","Buenos Aires, Buenos Aires Province, Argentina",0
19814,"Pablo M","San Jose, Costa Rica",0
7670,"QA Practice Manager at ITX Corp.","Buenos Aires, Buenos Aires Province, Argentina",0
40774,"UX Engineer","Bogota,D.C., Capital District, Colombia",0
23510,"Backend Developer at SulAmérica Seguros Saúde","Jundiaí, São Paulo, Brazil",0
28118,"Account Executive at TransUnion","Bogotá, Distrito Capital, Colombia",0
34905,"Project Manager en Globant","Colombia",0
23029,"Data Analyst en Leo Burnett","Colombia",1
26512,"Software Engineer at ABLSoft | Helping Financial Institutions Lend with Confidence","Cordoba, Cordoba, Argentina",0
7671,"MBA | Product Manager en Globant","Spain",0
14568,"International Recruiter |👩‍💻 Tech Recruiter | Talent Acquisition IT Recruiter | Human Resources Management | Trilingual-Spanish 🇪🇸 English 🇺🇸 French 🇫🇷","Bogota,D.C., Capital District, Colombia",0
8223,"Growth Marketing | SEO","Santiago, Santiago Metropolitan, Chile",0
6028,"Senior Product Owner @RappiPay | Rappi","Buenos Aires, Buenos Aires Province, Argentina",0
26769,"Tech Lead @ Zup Innovation | PSM I | KMP II","São Caetano do Sul, São Paulo, Brazil",0
18161,"Backend Developer at Tienda Nube","Argentina",0
5495,"Software Engineer at Benetic, Inc.","Resistencia, Chaco, Argentina",0
40775,"Software Engineer at Reclame Aqui","São Luís, Maranhão, Brazil",0
9793,"Ethereum Engineer & Researcher","Argentina",0
9727,"CTO @ Frávega","Argentina",1
16548,"Talent Attraction Specialist at Wizeline","Guadalajara, Jalisco, Mexico",0
20463,"Software Engineer at Mercado Libre","Buenos Aires, Buenos Aires Province, Argentina",0
46392,"Tech Lead","Rafaela, Santa Fe, Argentina",0
36146,"Senior Android Developer","São Paulo, São Paulo, Brazil",0
56505,"Team Lead Software Developer | Aviator Pilot","Argentina",0
46949,"Engineering Manager at Serenova","El Salvador",0
9748,"Front End Developer en ITX Corp.","Rosario, Santa Fe, Argentina",0
37114,"IT Professional","Zapopan, Jalisco, Mexico",0
6905,"Adevinta","Guaymallén, Mendoza, Argentina",0
46952,"Product Manager en AUTOMOTOR S. A.","Paraguay",0
16671,"Software Developer na Integritas Solutions, Inc","Guarulhos, São Paulo, Brazil",0
25608,"Back-end Developer | Zup Innovation","São Carlos, São Paulo, Brazil",0
24542,"Security SRE","Buenos Aires, Buenos Aires Province, Argentina",0
5571,"Frontend Developer at Spark Intelligence","Chile",0
31024,"Líder QA - QA Lead","Medellin, Antioquia, Colombia",0
